N,Nx,nrun,runtime
524288,131072,6,0.164981477
524288,131072,9,0.165288582
524288,131072,17,0.163189693
524288,131072,3,0.162974419
524288,131072,10,0.166534138
524288,131072,2,0.167253368
524288,131072,15,0.162877448
524288,131072,20,0.163520303
524288,131072,16,0.162747226
524288,131072,25,0.163457302
524288,131072,21,0.165131667
524288,131072,23,0.164632197
524288,32768,22,0.138504233
524288,32768,18,0.134019503
524288,32768,8,0.135579511
524288,32768,7,0.133697262
524288,32768,24,0.132396988
524288,32768,14,0.134070442
524288,32768,5,0.133720775
524288,32768,4,0.135824125
524288,32768,13,0.134109716
524288,32768,1,0.133578171
524288,32768,19,0.133516139
524288,32768,11,0.132703155
524288,32768,12,0.133572517
524288,32768,6,0.132577039
524288,32768,9,0.131264752
524288,32768,17,0.132535923
524288,32768,3,0.135516853
524288,32768,10,0.134580238
524288,32768,2,0.132838695
524288,32768,15,0.132816852
524288,32768,20,0.140898367
524288,32768,16,0.133973577
524288,32768,25,0.133323627
524288,32768,21,0.132447226
524288,32768,23,0.135694716
524288,16384,22,0.119234618
524288,16384,18,0.121114691
524288,16384,8,0.12289281
524288,16384,7,0.122631365
524288,16384,24,0.121738204
524288,16384,14,0.121711382
524288,16384,5,0.123102763
524288,16384,4,0.122846881
524288,16384,13,0.122677121
524288,16384,1,0.126385453
524288,16384,19,0.121501736
524288,16384,11,0.123585582
524288,16384,12,0.125349709
524288,16384,6,0.122054986
524288,16384,9,0.121931968
524288,16384,17,0.122467179
524288,16384,3,0.121925571
524288,16384,10,0.124008609
524288,16384,2,0.126873714
524288,16384,15,0.122507648
524288,16384,20,0.122353329
524288,16384,16,0.125214166
524288,16384,25,0.124226831
524288,16384,21,0.12091761
524288,16384,23,0.124192469
524288,16777216,22,0.480857459
524288,16777216,18,0.487227637
524288,16777216,8,0.487958657
524288,16777216,7,0.486166808
524288,16777216,24,0.483989826
524288,16777216,14,0.487642133
524288,16777216,5,0.486355169
524288,16777216,4,0.48536125
524288,16777216,13,0.483378301
524288,16777216,1,0.486458575
524288,16777216,19,0.487545625
524288,16777216,11,0.487008713
524288,16777216,12,0.487469705
524288,16777216,6,0.487126443
524288,16777216,9,0.485758683
524288,16777216,17,0.487582482
524288,16777216,3,0.486207991
524288,16777216,10,0.488284379
524288,16777216,2,0.485533884
524288,16777216,15,0.486780311
524288,16777216,20,0.482567607
524288,16777216,16,0.486037611
524288,16777216,25,0.48572669
524288,16777216,21,0.483099383
524288,16777216,23,0.491913012
