N,Nx,nrun,runtime
16777216,8192,14,3.473005051
16777216,8192,5,3.479007661
16777216,8192,4,3.481527818
16777216,8192,13,3.475312734
16777216,8192,1,3.465071673
16777216,8192,19,3.468195921
16777216,8192,11,3.495171327
16777216,8192,12,3.481247845
16777216,8192,6,3.4780992
16777216,8192,9,3.494037582
16777216,8192,17,3.473547834
16777216,8192,3,3.49410761
16777216,8192,10,3.490451679
16777216,8192,2,3.484322836
16777216,8192,15,3.473832258
16777216,8192,20,3.488782757
16777216,8192,16,3.488701217
16777216,8192,25,3.474902887
16777216,8192,21,3.481050024
16777216,8192,23,3.47618521
16777216,262144,22,5.541446312
16777216,262144,18,5.581977512
16777216,262144,8,5.562827475
16777216,262144,7,5.573683035
16777216,262144,24,5.544745586
16777216,262144,14,5.564348328
16777216,262144,5,5.533258316
16777216,262144,4,5.600435299
16777216,262144,13,5.592039792
16777216,262144,1,5.537764008
16777216,262144,19,5.585880426
16777216,262144,11,5.610166719
16777216,262144,12,5.583021623
16777216,262144,6,5.548238023
16777216,262144,9,5.579125524
16777216,262144,17,5.559468907
16777216,262144,3,5.5635692
16777216,262144,10,5.603191285
16777216,262144,2,5.547061612
16777216,262144,15,5.595067825
16777216,262144,20,5.554478388
16777216,262144,16,5.583041086
16777216,262144,25,5.585947304
16777216,262144,21,5.551428941
16777216,262144,23,5.532695764
16777216,524288,22,5.991172679
16777216,524288,18,5.930988195
16777216,524288,8,5.941700246
16777216,524288,7,5.938043265
16777216,524288,24,5.941563273
16777216,524288,14,5.963037317
16777216,524288,5,5.962449845
16777216,524288,4,5.990560479
16777216,524288,13,5.928239322
16777216,524288,1,5.980730479
16777216,524288,19,5.929125784
16777216,524288,11,5.920057439
16777216,524288,12,5.935345378
16777216,524288,6,5.963952424
16777216,524288,9,5.925869295
16777216,524288,17,5.979786908
16777216,524288,3,5.92517531
16777216,524288,10,6.043981898
16777216,524288,2,5.937715909
16777216,524288,15,5.931041517
16777216,524288,20,5.993091081
16777216,524288,16,5.975982978
16777216,524288,25,5.929513792
16777216,524288,21,5.912049668
16777216,524288,23,5.933435418
16777216,1024,22,2.642551452
16777216,1024,18,2.652285724
16777216,1024,8,2.647478988
16777216,1024,7,2.639356557
16777216,1024,24,2.650783034
16777216,1024,14,2.654501968
16777216,1024,5,2.652423338
16777216,1024,4,2.632281846
16777216,1024,13,2.65596472
16777216,1024,1,2.646517938
16777216,1024,19,2.650265778
16777216,1024,11,2.643929858
16777216,1024,12,2.641555972
16777216,1024,6,2.634565571
16777216,1024,9,2.63838091
16777216,1024,17,2.662850252
16777216,1024,3,2.639812329
16777216,1024,10,2.663783768
16777216,1024,2,2.63687898
16777216,1024,15,2.654675889
16777216,1024,20,2.656477342
16777216,1024,16,2.634540834
16777216,1024,25,2.64426512
16777216,1024,21,2.65875484
16777216,1024,23,2.645952791
16777216,33554432,22,15.000454112
16777216,33554432,18,14.930627412
16777216,33554432,8,15.07044104
16777216,33554432,7,15.072947768
16777216,33554432,24,15.09475291
16777216,33554432,14,14.86221879
16777216,33554432,5,15.104684288
16777216,33554432,4,14.88385766
16777216,33554432,13,15.083913321
16777216,33554432,1,14.889216246
16777216,33554432,19,14.982186176
16777216,33554432,11,15.061434677
16777216,33554432,12,15.049855457
16777216,33554432,6,15.016237113
16777216,33554432,9,14.896385986
16777216,33554432,17,14.96217523
16777216,33554432,3,14.964977902
16777216,33554432,10,14.905230289
16777216,33554432,2,15.050336606
16777216,33554432,15,14.951717831
16777216,33554432,20,14.967057672
16777216,33554432,16,15.061908775
16777216,33554432,25,15.056501472
16777216,33554432,21,14.857025336
16777216,33554432,23,14.896435821
16777216,16777216,22,13.480445789
16777216,16777216,18,13.460111658
16777216,16777216,8,13.399218053
16777216,16777216,7,13.418491951
16777216,16777216,24,13.434737593
16777216,16777216,14,13.365925446
16777216,16777216,5,13.476384023
16777216,16777216,4,13.460461579
16777216,16777216,13,13.452176677
16777216,16777216,1,13.484162725
16777216,16777216,19,13.443735398
16777216,16777216,11,13.429279599
16777216,16777216,12,13.410854917
16777216,16777216,6,13.499428595
16777216,16777216,9,13.461222275
16777216,16777216,17,13.449567813
16777216,16777216,3,13.340541742
16777216,16777216,10,13.600013193
16777216,16777216,2,13.610289369
16777216,16777216,15,13.4381192
16777216,16777216,20,13.448572679
16777216,16777216,16,13.482987014
16777216,16777216,25,13.40943885
16777216,16777216,21,13.543317126
16777216,16777216,23,13.647274025
16777216,1048576,22,6.513317502
16777216,1048576,18,6.502053648
16777216,1048576,8,6.459795286
16777216,1048576,7,6.52096226
16777216,1048576,24,6.475309742
16777216,1048576,14,6.452371478
16777216,1048576,5,6.468767498
16777216,1048576,4,6.484189277
16777216,1048576,13,6.459319635
16777216,1048576,1,6.47521938
16777216,1048576,19,6.4609628
16777216,1048576,11,6.51160736
16777216,1048576,12,6.476051518
16777216,1048576,6,6.529083983
16777216,1048576,9,6.479202157
16777216,1048576,17,6.466871728
16777216,1048576,3,6.447140678
16777216,1048576,10,6.438406477
16777216,1048576,2,6.469985254
16777216,1048576,15,6.482003605
16777216,1048576,20,6.48222806
16777216,1048576,16,6.463090293
16777216,1048576,25,6.511350041
16777216,1048576,21,6.500247705
16777216,1048576,23,6.512237047
16777216,4194304,22,10.288651486
16777216,4194304,18,10.321160949
16777216,4194304,8,10.421054478
16777216,4194304,7,10.397255772
16777216,4194304,24,10.28745409
16777216,4194304,14,10.389960837
16777216,4194304,5,10.388328169
16777216,4194304,4,10.330693309
16777216,4194304,13,10.353181491
16777216,4194304,1,10.396200505
16777216,4194304,19,10.293872266
16777216,4194304,11,10.272391282
16777216,4194304,12,10.352138204
16777216,4194304,6,10.397337583
16777216,4194304,9,10.421635402
16777216,4194304,17,10.29180489
16777216,4194304,3,10.363066763
16777216,4194304,10,10.393484057
16777216,4194304,2,10.362130225
16777216,4194304,15,10.343838303
16777216,4194304,20,10.374366239
16777216,4194304,16,10.29772023
16777216,4194304,25,10.368012684
16777216,4194304,21,10.416990659
16777216,4194304,23,10.295184181
16777216,65536,22,4.609316387
16777216,65536,18,4.633440538
16777216,65536,8,4.644394664
16777216,65536,7,4.62471479
16777216,65536,24,4.613981246
16777216,65536,14,4.632919574
16777216,65536,5,4.645176031
16777216,65536,4,4.610230509
16777216,65536,13,4.62143976
16777216,65536,1,4.603713575
16777216,65536,19,4.652932777
16777216,65536,11,4.611709528
16777216,65536,12,4.635151632
16777216,65536,6,4.630265768
16777216,65536,9,4.634216344
16777216,65536,17,4.637440467
16777216,65536,3,4.614202141
16777216,65536,10,4.628095575
16777216,65536,2,4.593327534
16777216,65536,15,4.657629167
16777216,65536,20,4.602890538
16777216,65536,16,4.634075996
16777216,65536,25,4.637427887
16777216,65536,21,4.612432373
16777216,65536,23,4.606445378
16777216,32768,22,4.113963193
16777216,32768,18,4.148725677
16777216,32768,8,4.129714136
16777216,32768,7,4.080026366
16777216,32768,24,4.132244773
16777216,32768,14,4.129011689
16777216,32768,5,4.134763037
16777216,32768,4,4.109569799
16777216,32768,13,4.112773148
16777216,32768,1,4.173604713
16777216,32768,19,4.112534012
16777216,32768,11,4.106002468
16777216,32768,12,4.108552922
16777216,32768,6,4.138763043
16777216,32768,9,4.11543241
16777216,32768,17,4.101823306
16777216,32768,3,4.130333032
16777216,32768,10,4.134047608
16777216,32768,2,4.090920501
16777216,32768,15,4.128983937
16777216,32768,20,4.105492732
16777216,32768,16,4.201562723
16777216,32768,25,4.130048949
16777216,32768,21,4.125881655
16777216,32768,23,4.101571144
16777216,2097152,22,8.251899875
16777216,2097152,18,8.218211029
16777216,2097152,8,8.226419651
16777216,2097152,7,8.19750763
16777216,2097152,24,8.245237848
16777216,2097152,14,8.218899423
16777216,2097152,5,8.235747838
16777216,2097152,4,8.334355334
16777216,2097152,13,8.227625312
16777216,2097152,1,8.224261272
16777216,2097152,19,8.233742233
16777216,2097152,11,8.225199369
16777216,2097152,12,8.21597176
16777216,2097152,6,8.231186055
16777216,2097152,9,8.188492615
16777216,2097152,17,8.212915675
16777216,2097152,3,8.206363224
16777216,2097152,10,8.216777502
16777216,2097152,2,8.232110084
16777216,2097152,15,8.27544135
16777216,2097152,20,8.205137495
16777216,2097152,16,8.186713178
16777216,2097152,25,8.226985918
16777216,2097152,21,8.326893374
16777216,2097152,23,8.228622605
