N,Nx,nrun,runtime
2097152,32768,25,0.521272235
2097152,32768,21,0.518123444
2097152,32768,23,0.516761268
2097152,2048,22,0.365333473
2097152,2048,18,0.367000046
2097152,2048,8,0.367295182
2097152,2048,7,0.366462928
2097152,2048,24,0.366562985
2097152,2048,14,0.371946137
2097152,2048,5,0.368177706
2097152,2048,4,0.368890173
2097152,2048,13,0.365936088
2097152,2048,1,0.371954644
2097152,2048,19,0.364387762
2097152,2048,11,0.367410994
2097152,2048,12,0.369129488
2097152,2048,6,0.368884589
2097152,2048,9,0.367059708
2097152,2048,17,0.378893502
2097152,2048,3,0.366579113
2097152,2048,10,0.369199546
2097152,2048,2,0.367401165
2097152,2048,15,0.36735783
2097152,2048,20,0.365329225
2097152,2048,16,0.367395817
2097152,2048,25,0.366678713
2097152,2048,21,0.365548682
2097152,2048,23,0.367642704
2097152,16384,22,0.480571197
2097152,16384,18,0.479688512
2097152,16384,8,0.476024345
2097152,16384,7,0.47789111
2097152,16384,24,0.474820543
2097152,16384,14,0.476077176
2097152,16384,5,0.475948852
2097152,16384,4,0.475408711
2097152,16384,13,0.479132324
2097152,16384,1,0.47722549
2097152,16384,19,0.479337335
2097152,16384,11,0.476560662
2097152,16384,12,0.478244441
2097152,16384,6,0.47879868
2097152,16384,9,0.480321936
2097152,16384,17,0.475161021
2097152,16384,3,0.473480081
2097152,16384,10,0.473697667
2097152,16384,2,0.478098838
2097152,16384,15,0.473981368
2097152,16384,20,0.480457731
2097152,16384,16,0.47887873
2097152,16384,25,0.474815565
2097152,16384,21,0.473427709
2097152,16384,23,0.483123732
2097152,4096,22,0.400804349
2097152,4096,18,0.40063634
2097152,4096,8,0.399740276
2097152,4096,7,0.402876351
2097152,4096,24,0.399822555
2097152,4096,14,0.400729144
2097152,4096,5,0.403235058
2097152,4096,4,0.40011373
2097152,4096,13,0.408809985
2097152,4096,1,0.405352611
2097152,4096,19,0.400406264
2097152,4096,11,0.401798884
2097152,4096,12,0.402190454
2097152,4096,6,0.401019963
2097152,4096,9,0.400678341
2097152,4096,17,0.400540503
2097152,4096,3,0.40087507
2097152,4096,10,0.400630795
2097152,4096,2,0.401845503
2097152,4096,15,0.401711489
2097152,4096,20,0.402820928
2097152,4096,16,0.397336977
2097152,4096,25,0.401068606
2097152,4096,21,0.403263938
2097152,4096,23,0.399061872
2097152,262144,22,0.69878104
2097152,262144,18,0.705641353
2097152,262144,8,0.699662478
2097152,262144,7,0.703229288
2097152,262144,24,0.697740425
2097152,262144,14,0.702682616
2097152,262144,5,0.708774715
2097152,262144,4,0.705463548
2097152,262144,13,0.701392882
2097152,262144,1,0.70285552
2097152,262144,19,0.701689597
2097152,262144,11,0.705776209
2097152,262144,12,0.699426007
2097152,262144,6,0.707350468
2097152,262144,9,0.69892683
2097152,262144,17,0.698189328
2097152,262144,3,0.704670628
2097152,262144,10,0.696038681
2097152,262144,2,0.701610428
2097152,262144,15,0.709025673
2097152,262144,20,0.700004157
2097152,262144,16,0.70894259
2097152,262144,25,0.700740764
2097152,262144,21,0.709943445
2097152,262144,23,0.699468563
