N,Nx,nrun,runtime
262144,32768,11,0.069650883
262144,32768,12,0.069163757
262144,32768,6,0.068801883
262144,32768,9,0.071121431
262144,32768,17,0.068205341
262144,32768,3,0.068007501
262144,32768,10,0.070530644
262144,32768,2,0.068460181
262144,32768,15,0.06898616
262144,32768,20,0.069881009
262144,32768,16,0.068205449
262144,32768,25,0.06987012
262144,32768,21,0.068627064
262144,32768,23,0.069568377
262144,8388608,22,0.221722585
262144,8388608,18,0.22102154
262144,8388608,8,0.220131323
262144,8388608,7,0.220522762
262144,8388608,24,0.223103158
262144,8388608,14,0.222093242
262144,8388608,5,0.223542666
262144,8388608,4,0.219141667
262144,8388608,13,0.22216191
262144,8388608,1,0.220777355
262144,8388608,19,0.22391643
262144,8388608,11,0.223280923
262144,8388608,12,0.21792517
262144,8388608,6,0.221114397
262144,8388608,9,0.222518357
262144,8388608,17,0.221869523
262144,8388608,3,0.219818049
262144,8388608,10,0.219108738
262144,8388608,2,0.220324011
262144,8388608,15,0.222699487
262144,8388608,20,0.223282042
262144,8388608,16,0.219297372
262144,8388608,25,0.222377724
262144,8388608,21,0.222729792
262144,8388608,23,0.222781749
262144,8192,22,0.057302833
262144,8192,18,0.057108478
262144,8192,8,0.05902394
262144,8192,7,0.059258295
262144,8192,24,0.056836189
262144,8192,14,0.056911842
262144,8192,5,0.057260308
262144,8192,4,0.057220501
262144,8192,13,0.059415649
262144,8192,1,0.057010451
262144,8192,19,0.057282274
262144,8192,11,0.057221976
262144,8192,12,0.057163857
262144,8192,6,0.057906417
262144,8192,9,0.057332492
262144,8192,17,0.057113392
262144,8192,3,0.057337675
262144,8192,10,0.057548948
262144,8192,2,0.057620764
262144,8192,15,0.056943243
262144,8192,20,0.057212958
262144,8192,16,0.056987539
262144,8192,25,0.057332567
262144,8192,21,0.057129924
262144,8192,23,0.056979861
262144,2097152,22,0.144542689
262144,2097152,18,0.142018114
262144,2097152,8,0.142994036
262144,2097152,7,0.142939928
262144,2097152,24,0.142728235
262144,2097152,14,0.143155848
262144,2097152,5,0.1414196
262144,2097152,4,0.142649625
262144,2097152,13,0.142270139
262144,2097152,1,0.144273405
262144,2097152,19,0.144707829
262144,2097152,11,0.14254471
262144,2097152,12,0.142325925
262144,2097152,6,0.14384729
262144,2097152,9,0.142212747
262144,2097152,17,0.141884392
262144,2097152,3,0.153433984
262144,2097152,10,0.14268857
262144,2097152,2,0.142308149
262144,2097152,15,0.142534481
262144,2097152,20,0.142097246
262144,2097152,16,0.142308507
262144,2097152,25,0.141792931
262144,2097152,21,0.141648849
262144,2097152,23,0.142342637
262144,4194304,22,0.182551754
262144,4194304,18,0.180229477
262144,4194304,8,0.181979228
262144,4194304,7,0.182898506
262144,4194304,24,0.179421081
262144,4194304,14,0.182345942
262144,4194304,5,0.18395626
262144,4194304,4,0.182370321
262144,4194304,13,0.183093598
262144,4194304,1,0.182561791
262144,4194304,19,0.182678768
262144,4194304,11,0.18381995
262144,4194304,12,0.181074335
262144,4194304,6,0.183866073
262144,4194304,9,0.183272139
262144,4194304,17,0.185435376
262144,4194304,3,0.180145271
262144,4194304,10,0.180218058
262144,4194304,2,0.181772137
262144,4194304,15,0.183296534
262144,4194304,20,0.184561718
262144,4194304,16,0.182379315
262144,4194304,25,0.182527784
262144,4194304,21,0.182718863
262144,4194304,23,0.180590647
262144,1048576,22,0.111186973
262144,1048576,18,0.110854674
262144,1048576,8,0.113069214
262144,1048576,7,0.113335748
262144,1048576,24,0.110127548
262144,1048576,14,0.111379418
262144,1048576,5,0.112451862
262144,1048576,4,0.110189116
262144,1048576,13,0.112476496
262144,1048576,1,0.114681599
262144,1048576,19,0.111597549
262144,1048576,11,0.110396185
262144,1048576,12,0.109084008
262144,1048576,6,0.11223699
262144,1048576,9,0.112157293
262144,1048576,17,0.11266486
262144,1048576,3,0.110929844
262144,1048576,10,0.11523564
262144,1048576,2,0.113062939
262144,1048576,15,0.113243949
262144,1048576,20,0.110834531
262144,1048576,16,0.111845568
262144,1048576,25,0.114715021
262144,1048576,21,0.110939366
262144,1048576,23,0.111321901
262144,4096,22,0.052608233
262144,4096,18,0.05249625
262144,4096,8,0.0535351
262144,4096,7,0.054864425
262144,4096,24,0.0527948
262144,4096,14,0.052111894
262144,4096,5,0.052178263
262144,4096,4,0.052239185
262144,4096,13,0.052635053
262144,4096,1,0.052177234
262144,4096,19,0.051968533
262144,4096,11,0.054051905
262144,4096,12,0.053981435
262144,4096,6,0.054022037
262144,4096,9,0.052264618
262144,4096,17,0.052045991
262144,4096,3,0.052231258
262144,4096,10,0.055055998
262144,4096,2,0.05256123
262144,4096,15,0.051841379
262144,4096,20,0.052589782
262144,4096,16,0.052069418
262144,4096,25,0.052249652
262144,4096,21,0.052659805
262144,4096,23,0.052228435
262144,2048,22,0.048049025
262144,2048,18,0.048734286
262144,2048,8,0.047509668
262144,2048,7,0.04760196
262144,2048,24,0.047769085
262144,2048,14,0.047762587
262144,2048,5,0.047683146
262144,2048,4,0.047558086
262144,2048,13,0.047883624
262144,2048,1,0.047827227
262144,2048,19,0.047864241
262144,2048,11,0.049297592
262144,2048,12,0.047552818
262144,2048,6,0.04762999
262144,2048,9,0.047781021
262144,2048,17,0.047892182
262144,2048,3,0.047718504
262144,2048,10,0.047770558
262144,2048,2,0.047699427
262144,2048,15,0.047757786
262144,2048,20,0.047767475
262144,2048,16,0.04775898
262144,2048,25,0.049518337
262144,2048,21,0.047877273
262144,2048,23,0.048242121
262144,33554432,22,0.356978365
262144,33554432,18,0.35142752
262144,33554432,8,0.356635722
262144,33554432,7,0.353862384
262144,33554432,24,0.35104351
262144,33554432,14,0.356166156
262144,33554432,5,0.356167389
262144,33554432,4,0.354276678
262144,33554432,13,0.355938807
262144,33554432,1,0.353303701
262144,33554432,19,0.353236332
262144,33554432,11,0.352342786
262144,33554432,12,0.354307992
262144,33554432,6,0.354861467
262144,33554432,9,0.351716082
262144,33554432,17,0.352057755
262144,33554432,3,0.357979284
262144,33554432,10,0.350619307
262144,33554432,2,0.354995867
262144,33554432,15,0.355924279
262144,33554432,20,0.354345687
262144,33554432,16,0.357746921
262144,33554432,25,0.35658264
262144,33554432,21,0.353789865
262144,33554432,23,0.352929897
