N,Nx,nrun,runtime
131072,16777216,20,0.168766372
131072,16777216,16,0.169026427
131072,16777216,25,0.167970829
131072,16777216,21,0.167407725
131072,16777216,23,0.166515708
131072,524288,22,0.052278653
131072,524288,18,0.052845676
131072,524288,8,0.050646835
131072,524288,7,0.052603427
131072,524288,24,0.050893454
131072,524288,14,0.05302551
131072,524288,5,0.051485443
131072,524288,4,0.051230501
131072,524288,13,0.052402788
131072,524288,1,0.051674686
131072,524288,19,0.050669859
131072,524288,11,0.051834706
131072,524288,12,0.053676819
131072,524288,6,0.051502672
131072,524288,9,0.053086273
131072,524288,17,0.051277416
131072,524288,3,0.051563751
131072,524288,10,0.051341147
131072,524288,2,0.051249498
131072,524288,15,0.05283888
131072,524288,20,0.050714615
131072,524288,16,0.05267028
131072,524288,25,0.0511814
131072,524288,21,0.053222207
131072,524288,23,0.051028241
131072,4096,22,0.02656215
131072,4096,18,0.026388334
131072,4096,8,0.026575381
131072,4096,7,0.026559849
131072,4096,24,0.026697615
131072,4096,14,0.026491621
131072,4096,5,0.02654347
131072,4096,4,0.026464197
131072,4096,13,0.026446452
131072,4096,1,0.026445833
131072,4096,19,0.058815712
131072,4096,11,0.026545332
131072,4096,12,0.026498749
131072,4096,6,0.026597561
131072,4096,9,0.026748423
131072,4096,17,0.026758315
131072,4096,3,0.026576616
131072,4096,10,0.026762752
131072,4096,2,0.02677282
131072,4096,15,0.026564171
131072,4096,20,0.026581086
131072,4096,16,0.026650462
131072,4096,25,0.026725003
131072,4096,21,0.026545571
131072,4096,23,0.026446339
131072,262144,22,0.04679665
131072,262144,18,0.046931288
131072,262144,8,0.046764974
131072,262144,7,0.046407754
131072,262144,24,0.046910814
131072,262144,14,0.047409812
131072,262144,5,0.046312102
131072,262144,4,0.046596946
131072,262144,13,0.046492293
131072,262144,1,0.046440551
131072,262144,19,0.046826825
131072,262144,11,0.046906042
131072,262144,12,0.046765026
131072,262144,6,0.046746026
131072,262144,9,0.046305213
131072,262144,17,0.04662397
131072,262144,3,0.046477518
131072,262144,10,0.047553887
131072,262144,2,0.046844399
131072,262144,15,0.046431853
131072,262144,20,0.04693347
131072,262144,16,0.047026548
131072,262144,25,0.046740434
131072,262144,21,0.046600563
131072,262144,23,0.046662293
131072,2097152,22,0.076160943
131072,2097152,18,0.076181604
131072,2097152,8,0.076715535
131072,2097152,7,0.076850023
131072,2097152,24,0.076609592
131072,2097152,14,0.076162074
131072,2097152,5,0.076735361
131072,2097152,4,0.076377482
131072,2097152,13,0.077108111
131072,2097152,1,0.076544164
131072,2097152,19,0.076053908
131072,2097152,11,0.076795154
131072,2097152,12,0.076539786
131072,2097152,6,0.076897752
131072,2097152,9,0.077106121
131072,2097152,17,0.07689401
131072,2097152,3,0.076608589
131072,2097152,10,0.076131338
131072,2097152,2,0.078217133
131072,2097152,15,0.082316829
131072,2097152,20,0.076177724
131072,2097152,16,0.075391496
131072,2097152,25,0.076559342
131072,2097152,21,0.075660399
131072,2097152,23,0.076132857
131072,33554432,22,0.234422089
131072,33554432,18,0.234136139
131072,33554432,8,0.237510813
131072,33554432,7,0.237820449
131072,33554432,24,0.238510136
131072,33554432,14,0.235187727
131072,33554432,5,0.237641124
131072,33554432,4,0.237441874
131072,33554432,13,0.236119891
131072,33554432,1,0.235736679
131072,33554432,19,0.236587869
131072,33554432,11,0.237733731
131072,33554432,12,0.235424996
131072,33554432,6,0.236189823
131072,33554432,9,0.237299567
131072,33554432,17,0.239344608
131072,33554432,3,0.237563209
131072,33554432,10,0.237578898
131072,33554432,2,0.236875552
131072,33554432,15,0.23626935
131072,33554432,20,0.236232168
131072,33554432,16,0.239567093
131072,33554432,25,0.238538391
131072,33554432,21,0.237284491
131072,33554432,23,0.236631536
131072,16384,22,0.031503974
131072,16384,18,0.031244766
131072,16384,8,0.033218241
131072,16384,7,0.03225502
131072,16384,24,0.031280819
131072,16384,14,0.03140795
131072,16384,5,0.032116616
131072,16384,4,0.031168709
131072,16384,13,0.032562537
131072,16384,1,0.032543954
131072,16384,19,0.031540372
131072,16384,11,0.031978782
131072,16384,12,0.032767346
131072,16384,6,0.033155985
131072,16384,9,0.032398091
131072,16384,17,0.032350639
131072,16384,3,0.032196009
131072,16384,10,0.031493518
131072,16384,2,0.031663975
131072,16384,15,0.032593342
131072,16384,20,0.031725659
131072,16384,16,0.031749659
131072,16384,25,0.031600065
131072,16384,21,0.032377171
131072,16384,23,0.031900714
131072,32768,22,0.034551637
131072,32768,18,0.034904231
131072,32768,8,0.035981258
131072,32768,7,0.035632917
131072,32768,24,0.034570107
131072,32768,14,0.034537381
131072,32768,5,0.035487238
131072,32768,4,0.034572782
131072,32768,13,0.034489635
131072,32768,1,0.034627447
131072,32768,19,0.034716973
131072,32768,11,0.035489573
131072,32768,12,0.034627957
131072,32768,6,0.036033474
131072,32768,9,0.034288078
131072,32768,17,0.034629255
131072,32768,3,0.035276382
131072,32768,10,0.034385401
131072,32768,2,0.036352983
131072,32768,15,0.034563384
131072,32768,20,0.034433148
131072,32768,16,0.03436155
131072,32768,25,0.03449883
131072,32768,21,0.034251667
131072,32768,23,0.034176391
131072,131072,22,0.042697256
131072,131072,18,0.042079268
131072,131072,8,0.042480058
131072,131072,7,0.042462193
131072,131072,24,0.042298512
131072,131072,14,0.042689148
131072,131072,5,0.042274371
131072,131072,4,0.042830356
131072,131072,13,0.042471208
131072,131072,1,0.042626656
131072,131072,19,0.042199995
131072,131072,11,0.04243541
131072,131072,12,0.042308762
131072,131072,6,0.042349464
131072,131072,9,0.042214229
131072,131072,17,0.042905055
131072,131072,3,0.042595183
131072,131072,10,0.042760735
131072,131072,2,0.042401684
131072,131072,15,0.042600842
131072,131072,20,0.044082143
131072,131072,16,0.042537316
131072,131072,25,0.042116285
131072,131072,21,0.042210498
131072,131072,23,0.042350119
