N,Nx,nrun,runtime
1024,4194304,6,0.01588746
1024,4194304,9,0.015882146
1024,4194304,17,0.015929837
1024,4194304,3,0.01640702
1024,4194304,10,0.015881207
1024,4194304,2,0.016326389
1024,4194304,15,0.015970971
1024,4194304,20,0.016274873
1024,4194304,16,0.015934344
1024,4194304,25,0.015948802
1024,4194304,21,0.01593964
1024,4194304,23,0.016134064
1024,131072,22,0.001359545
1024,131072,18,0.001353513
1024,131072,8,0.001354921
1024,131072,7,0.001351021
1024,131072,24,0.001449851
1024,131072,14,0.001288334
1024,131072,5,0.001357675
1024,131072,4,0.001443995
1024,131072,13,0.001381604
1024,131072,1,0.001437605
1024,131072,19,0.001328319
1024,131072,11,0.001407351
1024,131072,12,0.001347849
1024,131072,6,0.001430413
1024,131072,9,0.001348485
1024,131072,17,0.001342772
1024,131072,3,0.001370013
1024,131072,10,0.001327468
1024,131072,2,0.001777242
1024,131072,15,0.001334287
1024,131072,20,0.001370591
1024,131072,16,0.001328553
1024,131072,25,0.001394152
1024,131072,21,0.001337609
1024,131072,23,0.001321038
1024,2048,22,0.000760254
1024,2048,18,0.000753697
1024,2048,8,0.000757882
1024,2048,7,0.000774423
1024,2048,24,0.000797992
1024,2048,14,0.000784538
1024,2048,5,0.000833994
1024,2048,4,0.000750556
1024,2048,13,0.000752823
1024,2048,1,0.00079034
1024,2048,19,0.000812688
1024,2048,11,0.000754035
1024,2048,12,0.000786991
1024,2048,6,0.000760752
1024,2048,9,0.000712494
1024,2048,17,0.000779448
1024,2048,3,0.000779996
1024,2048,10,0.000799357
1024,2048,2,0.000808242
1024,2048,15,0.000797617
1024,2048,20,0.000797544
1024,2048,16,0.000774644
1024,2048,25,0.000750533
1024,2048,21,0.000824458
1024,2048,23,0.000814374
1024,16384,22,0.000873651
1024,16384,18,0.00088681
1024,16384,8,0.000882631
1024,16384,7,0.000896929
1024,16384,24,0.001195119
1024,16384,14,0.000861178
1024,16384,5,0.000880413
1024,16384,4,0.000868525
1024,16384,13,0.000882948
1024,16384,1,0.000921676
1024,16384,19,0.00091741
1024,16384,11,0.000868715
1024,16384,12,0.000873214
1024,16384,6,0.000880579
1024,16384,9,0.00086585
1024,16384,17,0.000920157
1024,16384,3,0.000904432
1024,16384,10,0.001184698
1024,16384,2,0.001020956
1024,16384,15,0.000926048
1024,16384,20,0.000914314
1024,16384,16,0.00089658
1024,16384,25,0.000879856
1024,16384,21,0.000870113
1024,16384,23,0.000871441
1024,524288,22,0.003023025
1024,524288,18,0.002823778
1024,524288,8,0.002831965
1024,524288,7,0.002938687
1024,524288,24,0.00276094
1024,524288,14,0.002833134
1024,524288,5,0.002787767
1024,524288,4,0.002783125
1024,524288,13,0.00297821
1024,524288,1,0.003189108
1024,524288,19,0.002786044
1024,524288,11,0.002821196
1024,524288,12,0.002788803
1024,524288,6,0.002765769
1024,524288,9,0.002781255
1024,524288,17,0.00286002
1024,524288,3,0.003269186
1024,524288,10,0.00277033
1024,524288,2,0.002806821
1024,524288,15,0.002817335
1024,524288,20,0.002795186
1024,524288,16,0.0027897
1024,524288,25,0.002921517
1024,524288,21,0.003374914
1024,524288,23,0.002850002
1024,32768,22,0.000955799
1024,32768,18,0.00094409
1024,32768,8,0.001029861
1024,32768,7,0.000970122
1024,32768,24,0.001017449
1024,32768,14,0.001002613
1024,32768,5,0.000938349
1024,32768,4,0.001102149
1024,32768,13,0.000928053
1024,32768,1,0.000944532
1024,32768,19,0.000953527
1024,32768,11,0.000964296
1024,32768,12,0.00093649
1024,32768,6,0.00116045
1024,32768,9,0.000958848
1024,32768,17,0.000953582
1024,32768,3,0.000941653
1024,32768,10,0.000980884
1024,32768,2,0.001065166
1024,32768,15,0.000947187
1024,32768,20,0.000972661
1024,32768,16,0.000957829
1024,32768,25,0.000920682
1024,32768,21,0.001012121
1024,32768,23,0.001021859
1024,2097152,22,0.008665188
1024,2097152,18,0.008686699
1024,2097152,8,0.009331292
1024,2097152,7,0.008820285
1024,2097152,24,0.008576484
1024,2097152,14,0.00855151
1024,2097152,5,0.008790405
1024,2097152,4,0.008651647
1024,2097152,13,0.008589793
1024,2097152,1,0.008596766
1024,2097152,19,0.008589835
1024,2097152,11,0.009437063
1024,2097152,12,0.008789449
1024,2097152,6,0.008623154
1024,2097152,9,0.008528837
1024,2097152,17,0.008571087
1024,2097152,3,0.008609368
1024,2097152,10,0.008538704
1024,2097152,2,0.008905348
1024,2097152,15,0.008724392
1024,2097152,20,0.008566662
1024,2097152,16,0.008680525
1024,2097152,25,0.008623648
1024,2097152,21,0.008757149
1024,2097152,23,0.008621212
1024,262144,22,0.001797709
1024,262144,18,0.001805108
1024,262144,8,0.001812008
1024,262144,7,0.001823413
1024,262144,24,0.001856627
1024,262144,14,0.001798337
1024,262144,5,0.001834366
1024,262144,4,0.001869532
1024,262144,13,0.002129819
1024,262144,1,0.001831992
1024,262144,19,0.001871789
1024,262144,11,0.001817563
1024,262144,12,0.001772136
1024,262144,6,0.001914243
1024,262144,9,0.001811606
1024,262144,17,0.001842631
1024,262144,3,0.001822223
1024,262144,10,0.001812339
1024,262144,2,0.001840334
1024,262144,15,0.001838127
1024,262144,20,0.00181235
1024,262144,16,0.001788006
1024,262144,25,0.001904762
1024,262144,21,0.001813323
1024,262144,23,0.001820657
1024,8192,22,0.000804507
1024,8192,18,0.000861377
1024,8192,8,0.000901972
1024,8192,7,0.000820456
1024,8192,24,0.000787589
1024,8192,14,0.000818852
1024,8192,5,0.000822947
1024,8192,4,0.0008591
1024,8192,13,0.000879941
1024,8192,1,0.000823049
1024,8192,19,0.000825276
1024,8192,11,0.000863474
1024,8192,12,0.000846413
1024,8192,6,0.000883255
1024,8192,9,0.000825036
1024,8192,17,0.000809534
1024,8192,3,0.000792911
1024,8192,10,0.000852999
1024,8192,2,0.000813179
1024,8192,15,0.000796681
1024,8192,20,0.000861105
1024,8192,16,0.000834167
1024,8192,25,0.000881647
1024,8192,21,0.00087559
1024,8192,23,0.000840446
1024,1048576,22,0.005224573
1024,1048576,18,0.004934421
1024,1048576,8,0.004738757
1024,1048576,7,0.004774419
1024,1048576,24,0.005189905
1024,1048576,14,0.0047685
1024,1048576,5,0.004780649
1024,1048576,4,0.005027187
1024,1048576,13,0.004895909
1024,1048576,1,0.004963251
1024,1048576,19,0.00481514
1024,1048576,11,0.004785045
1024,1048576,12,0.004889907
1024,1048576,6,0.005551628
1024,1048576,9,0.004731575
1024,1048576,17,0.004786028
1024,1048576,3,0.004701482
1024,1048576,10,0.004715517
1024,1048576,2,0.004888556
1024,1048576,15,0.005458009
1024,1048576,20,0.004777164
1024,1048576,16,0.004780626
1024,1048576,25,0.004747534
1024,1048576,21,0.004705213
1024,1048576,23,0.004720462
