N,Nx,nrun,runtime
8192,8192,22,0.00236595
8192,8192,18,0.002380493
8192,8192,8,0.003623312
8192,8192,7,0.003683222
8192,8192,24,0.002359689
8192,8192,14,0.002403041
8192,8192,5,0.003609494
8192,8192,4,0.003870242
8192,8192,13,0.002388111
8192,8192,1,0.003250529
8192,8192,19,0.002365413
8192,8192,11,0.002489956
8192,8192,12,0.00251982
8192,8192,6,0.003617944
8192,8192,9,0.003339058
8192,8192,17,0.002371277
8192,8192,3,0.003746754
8192,8192,10,0.00278435
8192,8192,2,0.003249209
8192,8192,15,0.002366661
8192,8192,20,0.002355194
8192,8192,16,0.002474784
8192,8192,25,0.002390775
8192,8192,21,0.002371216
8192,8192,23,0.00237143
8192,524288,22,0.005446434
8192,524288,18,0.005538599
8192,524288,8,0.00552086
8192,524288,7,0.005420295
8192,524288,24,0.006480541
8192,524288,14,0.005529263
8192,524288,5,0.007095806
8192,524288,4,0.007298109
8192,524288,13,0.005515774
8192,524288,1,0.00639492
8192,524288,19,0.005537602
8192,524288,11,0.005571656
8192,524288,12,0.00546175
8192,524288,6,0.007094451
8192,524288,9,0.005581276
8192,524288,17,0.00543897
8192,524288,3,0.007182365
8192,524288,10,0.005599663
8192,524288,2,0.007152667
8192,524288,15,0.005651353
8192,524288,20,0.005502399
8192,524288,16,0.005534492
8192,524288,25,0.006428513
8192,524288,21,0.005519031
8192,524288,23,0.005647023
8192,4096,22,0.003529062
8192,4096,18,0.002209281
8192,4096,8,0.002219304
8192,4096,7,0.002229339
8192,4096,24,0.003485475
8192,4096,14,0.002200657
8192,4096,5,0.002181634
8192,4096,4,0.002176477
8192,4096,13,0.002200428
8192,4096,1,0.002239862
8192,4096,19,0.003009765
8192,4096,11,0.002183484
8192,4096,12,0.002269644
8192,4096,6,0.002540771
8192,4096,9,0.002216274
8192,4096,17,0.002503208
8192,4096,3,0.002200057
8192,4096,10,0.00222886
8192,4096,2,0.00220849
8192,4096,15,0.00227158
8192,4096,20,0.003480143
8192,4096,16,0.002254275
8192,4096,25,0.003043231
8192,4096,21,0.003476276
8192,4096,23,0.003491276
8192,16384,22,0.002541236
8192,16384,18,0.002541213
8192,16384,8,0.002571222
8192,16384,7,0.002523365
8192,16384,24,0.002572344
8192,16384,14,0.002560593
8192,16384,5,0.002531838
8192,16384,4,0.002586617
8192,16384,13,0.002549596
8192,16384,1,0.002572496
8192,16384,19,0.002592668
8192,16384,11,0.002526452
8192,16384,12,0.002591292
8192,16384,6,0.002549658
8192,16384,9,0.002532074
8192,16384,17,0.002541223
8192,16384,3,0.002512338
8192,16384,10,0.002565056
8192,16384,2,0.002572747
8192,16384,15,0.002559141
8192,16384,20,0.00259533
8192,16384,16,0.002515468
8192,16384,25,0.002547515
8192,16384,21,0.002995805
8192,16384,23,0.002992863
8192,131072,22,0.006628552
8192,131072,18,0.00365941
8192,131072,8,0.003674494
8192,131072,7,0.003589702
8192,131072,24,0.003871728
8192,131072,14,0.003719154
8192,131072,5,0.003600866
8192,131072,4,0.003646035
8192,131072,13,0.003590864
8192,131072,1,0.003674593
8192,131072,19,0.003623461
8192,131072,11,0.003632708
8192,131072,12,0.003689568
8192,131072,6,0.003826632
8192,131072,9,0.003693516
8192,131072,17,0.003638744
8192,131072,3,0.003644449
8192,131072,10,0.003645911
8192,131072,2,0.003630552
8192,131072,15,0.003618587
8192,131072,20,0.003614873
8192,131072,16,0.003626269
8192,131072,25,0.003629626
8192,131072,21,0.013419609
8192,131072,23,0.004805245
8192,8388608,22,0.03776189
8192,8388608,18,0.037716264
8192,8388608,8,0.037747693
8192,8388608,7,0.037997532
8192,8388608,24,0.038178247
8192,8388608,14,0.037759065
8192,8388608,5,0.037959637
8192,8388608,4,0.037820003
8192,8388608,13,0.037657051
8192,8388608,1,0.03802165
8192,8388608,19,0.037618516
8192,8388608,11,0.037632023
8192,8388608,12,0.037580105
8192,8388608,6,0.038302007
8192,8388608,9,0.037866852
8192,8388608,17,0.037687714
8192,8388608,3,0.038045883
8192,8388608,10,0.037593308
8192,8388608,2,0.038057719
8192,8388608,15,0.0383047
8192,8388608,20,0.038031731
8192,8388608,16,0.067666728
8192,8388608,25,0.038035535
8192,8388608,21,0.038160325
8192,8388608,23,0.038087732
8192,32768,22,0.002819283
8192,32768,18,0.003054217
8192,32768,8,0.00277923
8192,32768,7,0.002749613
8192,32768,24,0.002952094
8192,32768,14,0.002822473
8192,32768,5,0.002768808
8192,32768,4,0.002818352
8192,32768,13,0.002779194
8192,32768,1,0.002748537
8192,32768,19,0.00280421
8192,32768,11,0.00277002
8192,32768,12,0.002840142
8192,32768,6,0.002809308
8192,32768,9,0.00276006
8192,32768,17,0.003032367
8192,32768,3,0.002790587
8192,32768,10,0.00281498
8192,32768,2,0.002783765
8192,32768,15,0.002992541
8192,32768,20,0.002802939
8192,32768,16,0.003045198
8192,32768,25,0.002781066
8192,32768,21,0.002774276
8192,32768,23,0.00277543
8192,65536,22,0.003110321
8192,65536,18,0.003152954
8192,65536,8,0.003111014
8192,65536,7,0.003148888
8192,65536,24,0.003115074
8192,65536,14,0.003128318
8192,65536,5,0.003259715
8192,65536,4,0.00314869
8192,65536,13,0.003165459
8192,65536,1,0.00318788
8192,65536,19,0.003167691
8192,65536,11,0.003236962
8192,65536,12,0.003144908
8192,65536,6,0.003161136
8192,65536,9,0.003191415
8192,65536,17,0.003143718
8192,65536,3,0.003265565
8192,65536,10,0.003121531
8192,65536,2,0.003130407
8192,65536,15,0.003160066
8192,65536,20,0.003156214
8192,65536,16,0.00313168
8192,65536,25,0.003170855
8192,65536,21,0.003180602
8192,65536,23,0.003161906
8192,1048576,22,0.011626252
8192,1048576,18,0.011683542
8192,1048576,8,0.011582828
8192,1048576,7,0.011589388
8192,1048576,24,0.011419585
8192,1048576,14,0.011452859
8192,1048576,5,0.01161117
8192,1048576,4,0.013509664
8192,1048576,13,0.011374736
8192,1048576,1,0.028575258
8192,1048576,19,0.011708968
8192,1048576,11,0.011386465
8192,1048576,12,0.011486012
8192,1048576,6,0.011501645
8192,1048576,9,0.011394977
8192,1048576,17,0.011552867
8192,1048576,3,0.01341393
8192,1048576,10,0.01150368
8192,1048576,2,0.016347134
8192,1048576,15,0.011475208
8192,1048576,20,0.011685178
8192,1048576,16,0.011812009
8192,1048576,25,0.011531887
8192,1048576,21,0.011574422
8192,1048576,23,0.011504233
8192,33554432,22,0.127728243
8192,33554432,18,0.127731738
8192,33554432,8,0.127520377
8192,33554432,7,0.127360678
8192,33554432,24,0.127998161
8192,33554432,14,0.12807935
8192,33554432,5,0.128036789
8192,33554432,4,0.128890111
8192,33554432,13,0.129252007
8192,33554432,1,0.128608496
8192,33554432,19,0.129333047
8192,33554432,11,0.128071187
8192,33554432,12,0.128966968
8192,33554432,6,0.128887852
8192,33554432,9,0.126640396
8192,33554432,17,0.129226479
8192,33554432,3,0.131081759
8192,33554432,10,0.139364057
8192,33554432,2,0.127994292
8192,33554432,15,0.128784615
8192,33554432,20,0.128854541
8192,33554432,16,0.126888876
8192,33554432,25,0.130651578
8192,33554432,21,0.127017801
8192,33554432,23,0.127203162
8192,2097152,22,0.013480026
8192,2097152,18,0.013679823
8192,2097152,8,0.012788792
8192,2097152,7,0.01299229
8192,2097152,24,0.013595727
8192,2097152,14,0.012689283
8192,2097152,5,0.012746967
8192,2097152,4,0.012699648
8192,2097152,13,0.01288338
8192,2097152,1,0.018360818
8192,2097152,19,0.013800398
8192,2097152,11,0.012736942
8192,2097152,12,0.012872098
8192,2097152,6,0.012709487
8192,2097152,9,0.012658019
8192,2097152,17,0.013669373
8192,2097152,3,0.012975463
8192,2097152,10,0.012680172
8192,2097152,2,0.014165429
8192,2097152,15,0.013581207
8192,2097152,20,0.013772302
8192,2097152,16,0.014425562
8192,2097152,25,0.013698104
8192,2097152,21,0.013638036
8192,2097152,23,0.013644194
8192,262144,22,0.005039008
8192,262144,18,0.004777441
8192,262144,8,0.004662763
8192,262144,7,0.004296929
8192,262144,24,0.004585163
8192,262144,14,0.004620408
8192,262144,5,0.004278456
8192,262144,4,0.004298365
8192,262144,13,0.005442121
8192,262144,1,0.004280142
8192,262144,19,0.004679237
8192,262144,11,0.004720414
8192,262144,12,0.004715183
8192,262144,6,0.004302008
8192,262144,9,0.00432815
8192,262144,17,0.004756475
8192,262144,3,0.004269298
8192,262144,10,0.004373915
8192,262144,2,0.004396021
8192,262144,15,0.005048756
8192,262144,20,0.005128556
8192,262144,16,0.004701143
8192,262144,25,0.00435445
8192,262144,21,0.004728266
8192,262144,23,0.004389009
