N,Nx,num_blocks,num_threads_per_block,avg_runtime,runtime_variance,effective_bandwidth,effective_bandwidth_variance
16384,2048,8,64,0.22672768000000001,9.670965589333328e-05,8.646990351773544,52.999468691850915
16384,2048,8,32,0.41598976,8.901279744000003e-05,4.712885387948011,52.999468691850915
16384,4194304,256,512,0.32278272,0.00019424080896000013,12.78622330295748,0.26771098381095654
16384,4194304,256,256,0.3214208,0.0001498755413333333,12.840400920712039,0.26771098381095654
16384,4194304,256,128,0.31995904000000003,0.0002608438203733333,12.899063380912754,0.26771098381095654
16384,4194304,256,64,0.31635712,3.798090069333333e-05,13.045927135308352,0.26771098381095654
16384,4194304,256,32,0.28962048,9.669264042666668e-05,14.250276555912068,0.26771098381095654
16384,4194304,128,512,0.31972608,0.00017830161749333336,12.908461944224253,0.26771098381095654
16384,4194304,128,256,0.32628096,0.00030542758570666686,12.64913507749885,0.26771098381095654
16384,4194304,128,128,0.34522752000000007,0.0008264793497600001,11.954933187991498,0.26771098381095654
16384,4194304,128,64,0.29872128,8.995613695999996e-05,13.816129658576719,0.26771098381095654
16384,4194304,128,32,0.33254143999999997,0.0019451256251733337,12.41100037413683,0.26771098381095654
16384,4194304,64,512,0.32866304,0.0004670649617066665,12.557456829511462,0.26771098381095654
16384,4194304,64,256,0.33079936,0.0010408302182400003,12.476360100140461,0.26771098381095654
16384,4194304,64,128,0.30888832,0.0007321919385600002,13.361372603068967,0.26771098381095654
16384,4194304,64,64,0.30379648,0.0005170885870933337,13.58531848774548,0.26771098381095654
16384,4194304,64,32,0.3489792,6.172578133333333e-05,11.826412394366198,0.26771098381095654
16384,4194304,32,512,0.33141632,0.00017408539989333333,12.453134282150017,0.26771098381095654
16384,4194304,32,256,0.28577663999999997,7.450957824000003e-05,14.441949965735477,0.26771098381095654
16384,4194304,32,128,0.29894144,0.00015879389183999994,13.805954558377719,0.26771098381095654
16384,4194304,32,64,0.34296447999999996,0.0001292908270933334,12.033817426970865,0.26771098381095654
16384,4194304,32,32,0.45865088,0.00016062930602666668,8.998504344428598,0.26771098381095654
16384,4194304,16,512,0.30945280000000003,0.0009373715626666666,13.336999814692255,0.26771098381095654
16384,4194304,16,256,0.32467840000000003,0.012761780736,12.711569159685398,0.26771098381095654
16384,4194304,16,128,0.36131072000000003,0.0002135002862933334,11.422777426188736,0.26771098381095654
16384,4194304,16,64,0.45840256,9.04450491733332e-05,9.003378899664083,0.26771098381095654
16384,4194304,16,32,0.7210841599999999,0.0008243133713066665,5.723564828072219,0.26771098381095654
16384,4194304,8,512,0.30416639999999995,7.795054933333334e-05,13.568796343895976,0.26771098381095654
16384,4194304,8,256,0.36181376,0.00011753537877333344,11.406896012622626,0.26771098381095654
16384,4194304,8,128,0.4506048,8.367300266666669e-05,9.159183249392814,0.26771098381095654
16384,4194304,8,64,0.6880038399999999,7.849483264000005e-05,5.998762937509186,0.26771098381095654
16384,4194304,8,32,1.2306267999999998,0.013071719147666661,3.3537153069118926,0.26771098381095654
16384,131072,256,512,0.07209216,0.00014715505664,43.65911596889316,27.84991882476457
16384,131072,256,256,0.06269312,2.0240612693333344e-05,50.20455153433104,27.84991882476457
16384,131072,256,128,0.07440000000000001,0.00022929203199999998,42.30483835870968,27.84991882476457
16384,131072,256,64,0.09028735999999998,0.006265900298239997,34.86069338928507,27.84991882476457
16384,131072,256,32,0.06156287999999999,3.528164693333331e-06,51.12626267465071,27.84991882476457
16384,131072,128,512,0.0614656,2.399658666666669e-06,51.20717887546855,27.84991882476457
16384,131072,128,256,0.074912,0.000164106496,42.01569807090988,27.84991882476457
16384,131072,128,128,0.06771711999999999,1.540511402666665e-05,46.479826281566616,27.84991882476457
16384,131072,128,64,0.07051904,4.5723863039999996e-05,44.63305192311183,27.84991882476457
16384,131072,128,32,0.08519296000000001,0.00028472239103999997,36.94530597232447,27.84991882476457
16384,131072,64,512,0.06317568,2.2911853226666672e-05,49.82106997325554,27.84991882476457
16384,131072,64,256,0.07097471999999999,0.00048072196096000003,44.34649370773144,27.84991882476457
16384,131072,64,128,0.0647232,2.5087488000000004e-05,48.62985720557699,27.84991882476457
16384,131072,64,64,0.07462912000000001,0.00011802962602666672,42.17495762897914,27.84991882476457
16384,131072,64,32,0.1430784,0.00021569416533333337,21.998288867418147,27.84991882476457
16384,131072,32,512,0.07702784,0.00027384356863999996,40.86158944464755,27.84991882476457
16384,131072,32,256,0.07539328000000001,0.0003653150276266667,41.74748696286991,27.84991882476457
16384,131072,32,128,0.07190911999999999,5.2299236693333324e-05,43.77024741629435,27.84991882476457
16384,131072,32,64,0.12098304,0.00040068740437333326,26.01587771218181,27.84991882476457
16384,131072,32,32,0.1906752,1.5375274666666694e-05,16.507023324942104,27.84991882476457
16384,131072,16,512,0.06410880000000001,1.9579989333333335e-05,49.09591154237796,27.84991882476457
16384,131072,16,256,0.07022592,3.1903641599999996e-06,44.81934838145233,27.84991882476457
16384,131072,16,128,0.10635264000000001,6.723935573333331e-06,29.594751704217217,27.84991882476457
16384,131072,16,64,0.18924799999999997,2.458521600000001e-05,16.631509838349682,27.84991882476457
16384,131072,16,32,0.35611904000000005,1.4845740373333326e-05,8.83828051959255,27.84991882476457
16384,131072,8,512,0.06976512,2.5483748693333336e-05,45.115381065609874,27.84991882476457
16384,131072,8,256,0.10844544,3.154806784000001e-05,29.023626755426513,27.84991882476457
16384,131072,8,128,0.19772928000000004,0.0001698070596266667,15.918127926668218,27.84991882476457
16384,131072,8,64,0.3553651199999999,1.2227044693333329e-05,8.857031252498842,27.84991882476457
16384,131072,8,32,0.69688704,8.695991637333329e-05,4.516485159327974,27.84991882476457
16384,16777216,256,512,0.3942041599999999,0.00019267928064,11.475191105684935,0.16183498587273515
16384,16777216,256,256,0.38797568,0.00010776202922666672,11.659411411189486,0.16183498587273515
16384,16777216,256,128,0.39109632000000005,0.00019402336255999988,11.566378509150889,0.16183498587273515
16384,16777216,256,64,0.40860544000000004,0.00038247090517333325,11.070748521253167,0.16183498587273515
16384,16777216,256,32,0.37224959999999996,0.0005808785066666667,12.151975638539305,0.16183498587273515
16384,16777216,128,512,0.44963072000000004,0.011298327592960003,10.060629466456383,0.16183498587273515
16384,16777216,128,256,0.3963264,0.00010656093866666681,11.413744001550235,0.16183498587273515
16384,16777216,128,128,0.40018175999999994,6.103464277333335e-05,11.303783737309766,0.16183498587273515
16384,16777216,128,64,0.36406656,4.537317717333325e-05,12.425112788870255,0.16183498587273515
16384,16777216,128,32,0.3648384,4.89202346666666e-05,12.398826632986,0.16183498587273515
16384,16777216,64,512,0.38758015999999995,2.772448597333336e-05,11.671309673477612,0.16183498587273515
16384,16777216,64,256,0.46904448000000004,0.014553733792426665,9.644219820380359,0.16183498587273515
16384,16777216,64,128,0.37252736,0.00040922565290666676,12.142915008057395,0.16183498587273515
16384,16777216,64,64,0.38086272,0.00032215888895999986,11.877161594224818,0.16183498587273515
16384,16777216,64,32,0.40370560000000005,0.00012553821866666674,11.205115982181072,0.16183498587273515
16384,16777216,32,512,0.39044992,0.0002192268014933333,11.58552694966873,0.16183498587273515
16384,16777216,32,256,0.36064895999999996,0.0010115255910400002,12.54285627402336,0.16183498587273515
16384,16777216,32,128,0.46343424,0.004049443816106667,9.760970770429047,0.16183498587273515
16384,16777216,32,64,0.39893376,7.733800277333333e-05,11.339145803694326,0.16183498587273515
16384,16777216,32,32,0.55073152,0.005153240395093334,8.213744640321293,0.16183498587273515
16384,16777216,16,512,0.35549056,7.197294250666673e-05,12.724861303366255,0.16183498587273515
16384,16777216,16,256,0.37980032,8.766782122666664e-05,11.910385095662898,0.16183498587273515
16384,16777216,16,128,0.4007641599999999,9.925583530666673e-05,11.287356810189815,0.16183498587273515
16384,16777216,16,64,0.5404428800000001,0.00048641465002666694,8.370113175801297,0.16183498587273515
16384,16777216,16,32,0.7545792,0.0002221646506666669,5.994822108343299,0.16183498587273515
16384,16777216,8,512,0.39946752,0.00038122819242666656,11.323994678355826,0.16183498587273515
16384,16777216,8,256,0.40295808,0.00015701112149333325,11.225902383334763,0.16183498587273515
16384,16777216,8,128,0.5201536,0.00022671496533333325,8.696600524645028,0.16183498587273515
16384,16777216,8,64,0.77728768,6.98569625600001e-05,5.819683222891169,0.16183498587273515
16384,16777216,8,32,1.3025647999999999,0.001407223634333334,3.472816147539071,0.16183498587273515
16384,16384,256,512,0.053574399999999994,2.8014080000000015e-06,47.662540561462194,1.9674905366364317
16384,16384,256,256,0.06941952,0.0004622744644266667,36.78348702290076,1.9674905366364317
16384,16384,256,128,0.052747520000000006,1.5884363093333346e-05,48.4097074716688,1.9674905366364317
16384,16384,256,64,0.053798399999999996,2.6627242666666673e-05,47.46408839400428,1.9674905366364317
16384,16384,256,32,0.053888,1.8105514666666673e-05,47.38516948218527,1.9674905366364317
16384,16384,128,512,0.056415999999999994,0.0003105060693333333,45.261840844015886,1.9674905366364317
16384,16384,128,256,0.05464832,0.00010759281322666665,46.725901419403186,1.9674905366364317
16384,16384,128,128,0.06996864,0.0005411515835733333,36.49480700290873,1.9674905366364317
16384,16384,128,64,0.06034688,4.970501802666666e-05,42.31357135706104,1.9674905366364317
16384,16384,128,32,0.06805376,5.455494144000002e-05,37.52168892734214,1.9674905366364317
16384,16384,64,512,0.051329280000000005,2.4330649599999983e-06,49.74727900052367,1.9674905366364317
16384,16384,64,256,0.09615488,0.008590988431359999,26.556031405332728,1.9674905366364317
16384,16384,64,128,0.05474432,2.860973056000001e-05,46.64396257102106,1.9674905366364317
16384,16384,64,64,0.061090559999999995,1.167982250666667e-05,41.79847120497831,1.9674905366364317
16384,16384,64,32,0.09318528000000001,3.949785429333335e-05,27.402310891333904,1.9674905366364317
16384,16384,32,512,0.051818239999999995,1.3793682773333341e-05,49.27786071190376,1.9674905366364317
16384,16384,32,256,0.05312512,4.0118340266666664e-06,48.0656234387047,1.9674905366364317
16384,16384,32,128,0.07599104000000001,0.0005202650897066667,33.602540681848794,1.9674905366364317
16384,16384,32,64,0.35100176,0.7150292091864401,7.274869542124233,1.9674905366364317
16384,16384,32,32,0.16920704,0.00010005167104000002,15.090932463897483,1.9674905366364317
16384,16384,16,512,0.05403008,7.253231616e-05,47.2605632465471,1.9674905366364317
16384,16384,16,256,0.07490816,0.00027503465130666676,34.08830243669047,1.9674905366364317
16384,16384,16,128,0.22106624,0.024151627496106665,11.550800398360238,1.9674905366364317
16384,16384,16,64,0.16122496000000003,7.023961770666661e-05,15.838068826663063,1.9674905366364317
16384,16384,16,32,0.3091392,9.345621333333325e-05,8.260007184646916,1.9674905366364317
16384,16384,8,512,0.061982720000000005,5.762197162666668e-05,41.19683700644308,1.9674905366364317
16384,16384,8,256,0.09436672,3.1452286293333336e-05,27.05924305789159,1.9674905366364317
16384,16384,8,128,0.16205824,4.077642410666666e-05,15.756631770504232,1.9674905366364317
16384,16384,8,64,0.31976960000000004,0.0004097384106666666,7.985412037466975,1.9674905366364317
16384,16384,8,32,0.59670272,0.0014543462809599994,4.279336975464097,1.9674905366364317
16384,1048576,256,512,0.20738176,0.00010614977877333331,18.00002067931143,0.7806227435078146
16384,1048576,256,256,0.25008384,0.010729476549973332,14.926498123637256,0.7806227435078146
16384,1048576,256,128,0.20653312,6.068349269333336e-05,18.073982364242596,0.7806227435078146
16384,1048576,256,64,0.2173248,0.0002391804586666668,17.176484085166532,0.7806227435078146
16384,1048576,256,32,0.18758144000000002,0.00010568379050666661,19.90002832109616,0.7806227435078146
16384,1048576,128,512,0.21257344,0.00017138789717333338,17.56040626953207,0.7806227435078146
16384,1048576,128,256,0.21287040000000002,0.00021799458133333333,17.53590902498421,0.7806227435078146
16384,1048576,128,128,0.19871616,5.4257435306666655e-05,18.784964285300198,0.7806227435078146
16384,1048576,128,64,0.19014016,0.00010630957397333333,19.632233235272334,0.7806227435078146
16384,1048576,128,32,0.20299904,8.500254037333334e-05,18.388638530073838,0.7806227435078146
16384,1048576,64,512,0.20630911999999998,0.00011451534336000002,18.093606179465066,0.7806227435078146
16384,1048576,64,256,0.23198592,0.00044450842282666667,16.090959177660434,0.7806227435078146
16384,1048576,64,128,0.18676223999999997,0.00013868294143999998,19.987316325355707,0.7806227435078146
16384,1048576,64,64,0.20160512,5.592743935999996e-05,18.515779601787887,0.7806227435078146
16384,1048576,64,32,0.2595392,6.190702933333326e-05,14.382705843710696,0.7806227435078146
16384,1048576,32,512,0.19710207999999999,3.624218282666668e-05,18.938795412569974,0.7806227435078146
16384,1048576,32,256,0.19703807999999998,0.002494022150826667,18.9449469285937,0.7806227435078146
16384,1048576,32,128,0.20885375999999997,0.00020348396543999993,17.87315664564526,0.7806227435078146
16384,1048576,32,64,0.25416576,1.4330770773333301e-05,14.68677751287978,0.7806227435078146
16384,1048576,32,32,0.34242688,8.125582336000006e-05,10.901235231626675,0.7806227435078146
16384,1048576,16,512,0.18286848000000003,5.669673642666668e-05,20.412899853009108,0.7806227435078146
16384,1048576,16,256,0.20438399999999998,8.32598186666666e-05,18.26403225551902,0.7806227435078146
16384,1048576,16,128,0.2634304,0.0004810331306666668,14.170255097786738,0.7806227435078146
16384,1048576,16,64,0.34062464,2.2338228906666668e-05,10.95891350817134,0.7806227435078146
16384,1048576,16,32,0.56648704,0.00010494408703999993,6.589516979085699,0.7806227435078146
16384,1048576,8,512,0.20350975999999998,0.00011120040277333334,18.34249113414511,0.7806227435078146
16384,1048576,8,256,0.2721216,0.00045594060799999985,13.717676099626045,0.7806227435078146
16384,1048576,8,128,0.34062976,4.367605077333332e-05,10.958748784932942,0.7806227435078146
16384,1048576,8,64,0.56869504,5.294357503999993e-05,6.563932698467001,0.7806227435078146
16384,1048576,8,32,1.00636776,0.00010655903077333289,3.709256314522635,0.7806227435078146
16384,8192,256,512,0.05486464,0.00018243508223999996,43.053302736625994,43.49511062577502
16384,8192,256,256,0.05570304,6.673623040000002e-06,42.40529700813456,43.49511062577502
16384,8192,256,128,0.053146879999999994,5.2070116693333335e-05,44.444828284482554,43.49511062577502
16384,8192,256,64,0.050972159999999996,4.435023530666667e-05,46.34106059966852,43.49511062577502
16384,8192,256,32,0.05717888,0.0007302802500266667,41.310776906718004,43.49511062577502
16384,8192,128,512,0.09039104,0.017878273153706666,26.13205861395111,43.49511062577502
16384,8192,128,256,0.05824256,3.316197717333332e-05,40.5563209353435,43.49511062577502
16384,8192,128,128,0.05997312,5.7282874026666666e-05,39.38604420540402,43.49511062577502
16384,8192,128,64,0.056928,5.268420266666667e-05,41.4928322698145,43.49511062577502
16384,8192,128,32,0.06070144,0.00040840310784,38.91347479493073,43.49511062577502
16384,8192,64,512,0.06290176,0.00055548242944,37.55227127915022,43.49511062577502
16384,8192,64,256,0.051449600000000005,2.3826090666666664e-05,45.91102662520213,43.49511062577502
16384,8192,64,128,0.050717439999999996,9.190051840000003e-06,46.573800953991366,43.49511062577502
16384,8192,64,64,0.057794559999999995,1.5989838506666677e-05,40.87069709425939,43.49511062577502
16384,8192,64,32,0.10782336000000001,0.0005122490129066666,21.907163303536446,43.49511062577502
16384,8192,32,512,0.07621888,0.0077934669380266665,30.99106094783864,43.49511062577502
16384,8192,32,256,0.059133439999999995,0.00020123937450666667,39.945316143556,43.49511062577502
16384,8192,32,128,0.0600832,0.00018878993066666661,39.3138840051129,43.49511062577502
16384,8192,32,64,0.10825856,0.0004659514811733334,21.819096387906875,43.49511062577502
16384,8192,32,32,0.14806272,6.457279829333337e-05,15.953401068520149,43.49511062577502
16384,8192,16,512,0.06526592,0.00043055514282666667,36.191996611033744,43.49511062577502
16384,8192,16,256,0.05753088,1.1303055359999994e-05,41.0580188492858,43.49511062577502
16384,8192,16,128,0.09459968000000002,0.0009187557785600002,24.969470884637232,43.49511062577502
16384,8192,16,64,0.15655936,0.00011371691690666663,15.087593328536855,43.49511062577502
16384,8192,16,32,0.27913472,3.705535829333338e-05,8.462236283096564,43.49511062577502
16384,8192,8,512,0.05932416,1.1583259306666667e-05,39.8168967829633,43.49511062577502
16384,8192,8,256,0.09278464000000002,0.00016378471423999998,25.457920141264754,43.49511062577502
16384,8192,8,128,0.152672,8.717815466666668e-05,15.471756153426952,43.49511062577502
16384,8192,8,64,0.27851775999999995,7.051449343999996e-05,8.480981447847348,43.49511062577502
16384,8192,8,32,0.5461299199999999,0.0019952504388266665,4.325168552303452,43.49511062577502
67108864,131072,256,512,140.27172000000002,0.7249494600000009,91.85828277231761,0.30974640049631436
67108864,131072,256,256,138.52256,0.7879691733333338,93.01820093939472,0.30974640049631436
67108864,131072,256,128,137.83996,1.2661317066666744,93.47883821730188,0.30974640049631436
67108864,131072,256,64,137.26004,0.1635751233333295,93.87378381005396,0.30974640049631436
67108864,131072,256,32,137.9898,0.34216716666666813,93.37733166306032,0.30974640049631436
67108864,131072,128,512,138.30536,0.39671707333333583,93.16428026158464,0.30974640049631436
67108864,131072,128,256,137.49604000000002,0.16836212333333453,93.71265762068026,0.30974640049631436
67108864,131072,128,128,137.26688000000001,0.5688099433333299,93.86910608530886,0.30974640049631436
67108864,131072,128,64,138.08536,0.7843829066666684,93.31271121514517,0.30974640049631436
67108864,131072,128,32,175.301,0.06881025000000017,73.50282839641167,0.30974640049631436
67108864,131072,64,512,138.24244000000002,4.578285090000002,93.20668327844444,0.30974640049631436
67108864,131072,64,256,137.18328000000002,0.27050071000000186,93.9263102669608,0.30974640049631436
67108864,131072,64,128,137.98316,0.1257770566666649,93.38182514967305,0.30974640049631436
67108864,131072,64,64,175.28859999999997,0.1335970833333321,73.50802802189853,0.30974640049631436
67108864,131072,64,32,316.57856,0.13744675666666398,40.70117483862255,0.30974640049631436
67108864,131072,32,512,137.50583999999998,0.5184024733333343,93.70597874766163,0.30974640049631436
67108864,131072,32,256,138.19664,0.21599340666666875,93.23757307499922,0.30974640049631436
67108864,131072,32,128,176.76724,24.499042273333334,72.89314083717866,0.30974640049631436
67108864,131072,32,64,316.69159999999994,0.14675700000000277,40.68664694838563,0.30974640049631436
67108864,131072,32,32,615.05808,0.2285703266666662,20.94943508541398,0.30974640049631436
67108864,131072,16,512,138.14,0.1602160833333315,93.2758022348296,0.30974640049631436
67108864,131072,16,256,175.42692000000002,0.13468757666666697,73.4500686708708,0.30974640049631436
67108864,131072,16,128,316.74576,0.1669396900000013,40.67968998454584,0.30974640049631436
67108864,131072,16,64,615.89072,20.48751037666676,20.921112954452962,0.30974640049631436
67108864,131072,16,32,1221.9544,1.087442333333324,10.544680980500877,0.30974640049631436
67108864,131072,8,512,175.62775999999997,0.5863935233333367,73.36607447888287,0.30974640049631436
67108864,131072,8,256,316.51792,0.0846692433333361,40.7089725621834,0.30974640049631436
67108864,131072,8,128,614.55336,0.15620182333333796,20.96664042438782,0.30974640049631436
67108864,131072,8,64,1221.396,0.31764166666665167,10.549501816543826,0.30974640049631436
67108864,131072,8,32,2433.1416,0.13336399999999834,5.295671785283422,0.30974640049631436
67108864,1048576,256,512,780.9563599999998,5.360661323333365,19.592168407179695,0.003378845176255481
67108864,1048576,256,256,777.8447600000001,8.531376940000024,19.670542646296216,0.003378845176255481
67108864,1048576,256,128,768.5083599999999,4.942139406666697,19.90951474331138,0.003378845176255481
67108864,1048576,256,64,772.9586800000001,8.9583012266666,19.79488544430091,0.003378845176255481
67108864,1048576,256,32,790.789,13.16210866666676,19.34856013902324,0.003378845176255481
67108864,1048576,128,512,789.59412,9.182400943333297,19.377840001870894,0.003378845176255481
67108864,1048576,128,256,775.25508,4.282511993333347,19.73625058190918,0.003378845176255481
67108864,1048576,128,128,774.93456,8.892577673333337,19.74441367510832,0.003378845176255481
67108864,1048576,128,64,787.78096,10.421674706666609,19.422440120637145,0.003378845176255481
67108864,1048576,128,32,721.36852,159.68930050999978,21.21055757156973,0.003378845176255481
67108864,1048576,64,512,782.4925199999999,5.410530009999991,19.55370579616282,0.003378845176255481
67108864,1048576,64,256,782.57832,5.229716059999961,19.551561975008518,0.003378845176255481
67108864,1048576,64,128,786.18372,16.446947459999976,19.461899470238393,0.003378845176255481
67108864,1048576,64,64,694.2850800000001,300.30841266,22.037962451646006,0.003378845176255481
67108864,1048576,64,32,775.4190800000001,7.6565194099999685,19.732076393810228,0.003378845176255481
67108864,1048576,32,512,792.4960400000001,13.066518540000006,19.30688325430376,0.003378845176255481
67108864,1048576,32,256,800.5940400000001,7.958220623333312,19.111594340345135,0.003378845176255481
67108864,1048576,32,128,708.1028000000001,210.55034108333325,21.607919815848835,0.003378845176255481
67108864,1048576,32,64,770.8464800000002,1.0969965099999854,19.849125501329453,0.003378845176255481
67108864,1048576,32,32,1111.4332000000002,0.3440060000000293,13.766575016634418,0.003378845176255481
67108864,1048576,16,512,796.0009200000001,22.520496076666657,19.221872914139404,0.003378845176255481
67108864,1048576,16,256,643.1591999999999,15.464754166666587,23.789799669783232,0.003378845176255481
67108864,1048576,16,128,769.8709200000001,1.113764159999984,19.8742777864347,0.003378845176255481
67108864,1048576,16,64,1111.5475999999999,0.7345106666666346,13.76515816666605,0.003378845176255481
67108864,1048576,16,32,2074.4884,0.2611640000000259,7.375615368000152,0.003378845176255481
67108864,1048576,8,512,648.0047199999999,0.7386587933333191,23.611909067233416,0.003378845176255481
67108864,1048576,8,256,767.9572800000001,0.7944836266666896,19.92380165180288,0.003378845176255481
67108864,1048576,8,128,1112.5628,0.4714126666666881,13.752597627547901,0.003378845176255481
67108864,1048576,8,64,2077.9604,0.5240873333333488,7.363291679561386,0.003378845176255481
67108864,1048576,8,32,3617.3268,37.03015600000038,4.229816483204683,0.003378845176255481
67108864,65536,256,512,130.45048,1.97758375999999,92.60152059777006,0.9822175750701773
67108864,65536,256,256,128.99748,15.657916260000013,93.64456430241111,0.9822175750701773
67108864,65536,256,128,127.62332,0.37346306000000157,94.65286446637646,0.9822175750701773
67108864,65536,256,64,127.09199999999998,0.1388374166666673,95.04856962443736,0.9822175750701773
67108864,65536,256,32,126.87687999999999,0.17369877666666814,95.20972466149067,0.9822175750701773
67108864,65536,128,512,128.58468,0.9824476433333373,93.94519479854824,0.9822175750701773
67108864,65536,128,256,127.81616000000002,0.5801088900000019,94.51005890576738,0.9822175750701773
67108864,65536,128,128,127.12612000000001,0.319935693333332,95.02305907479116,0.9822175750701773
67108864,65536,128,64,127.11936,0.723385990000002,95.02811224591589,0.9822175750701773
67108864,65536,128,32,164.66407999999998,0.1425342433333325,73.36094678759929,0.9822175750701773
67108864,65536,64,512,127.78756,1.5602892566666657,94.53121110309166,0.9822175750701773
67108864,65536,64,256,127.37908000000002,1.0283135766666693,94.83435435951486,0.9822175750701773
67108864,65536,64,128,127.02216,0.6541105566666652,95.10082973481944,0.9822175750701773
67108864,65536,64,64,164.74220000000003,0.19340691666666499,73.32615936116544,0.9822175750701773
67108864,65536,64,32,298.18188000000004,0.10963677666666725,40.51189432003376,0.9822175750701773
67108864,65536,32,512,127.29256,0.7945707566666677,94.89881270915592,0.9822175750701773
67108864,65536,32,256,126.85395999999999,0.08719337333333353,95.22692717443739,0.9822175750701773
67108864,65536,32,128,164.52224,0.06324160666666721,73.42419365739849,0.9822175750701773
67108864,65536,32,64,298.27024,0.11505577333333196,40.499893018857634,0.9822175750701773
67108864,65536,32,32,578.9055999999999,1.9063003333333437,20.866809391218524,0.9822175750701773
67108864,65536,16,512,127.73728,8.030725960000007,94.56842051677468,0.9822175750701773
67108864,65536,16,256,164.67096,0.1358543733333341,73.35788174617426,0.9822175750701773
67108864,65536,16,128,298.33216,0.3206597233333316,40.49148710856044,0.9822175750701773
67108864,65536,16,64,578.68496,0.16396604000000164,20.87476545218834,0.9822175750701773
67108864,65536,16,32,1152.2496,38.553354000000105,10.483763943774846,0.9822175750701773
67108864,65536,8,512,164.60356,0.21116209000000027,73.38791950009461,0.9822175750701773
67108864,65536,8,256,298.17168,0.10733555999999772,40.513280170366926,0.9822175750701773
67108864,65536,8,128,578.70616,0.34052480666666013,20.87400073762649,0.9822175750701773
67108864,65536,8,64,1150.8732,0.7067393333333349,10.496302121475235,0.9822175750701773
67108864,65536,8,32,2291.9416,1.1916889999999711,5.270602362079815,0.9822175750701773
67108864,524288,256,512,366.48808,0.8741084933333308,39.552081605568965,0.01013770623427448
67108864,524288,256,256,364.70124000000004,0.7368829400000027,39.745865540869254,0.01013770623427448
67108864,524288,256,128,363.46892,0.3025547433333324,39.88062156078789,0.01013770623427448
67108864,524288,256,64,364.49328,0.12941812666666988,39.76854236552259,0.01013770623427448
67108864,524288,256,32,536.22384,4.421455639999992,27.03230510532372,0.01013770623427448
67108864,524288,128,512,364.21264,0.4143556566666667,39.799185573648096,0.01013770623427448
67108864,524288,128,256,362.92432,0.30803739333333485,39.9404659561759,0.01013770623427448
67108864,524288,128,128,364.91224,0.38176969000000155,39.72288363807223,0.01013770623427448
67108864,524288,128,64,532.4545999999999,3.0596354999999833,27.223666482791756,0.01013770623427448
67108864,524288,128,32,410.06864,27.76879082333333,35.3486344325874,0.01013770623427448
67108864,524288,64,512,363.19536,0.1987444900000054,39.9106597827359,0.01013770623427448
67108864,524288,64,256,363.74935999999997,0.05755482333333368,39.849874780888385,0.01013770623427448
67108864,524288,64,128,536.16256,9.741817673333335,27.035394727353378,0.01013770623427448
67108864,524288,64,64,406.1539200000001,1.148793160000003,35.6893427192043,0.01013770623427448
67108864,524288,64,32,541.6524,0.6319757500000031,26.761381372312375,0.01013770623427448
67108864,524288,32,512,364.61987999999997,1.283436110000005,39.75473429377545,0.01013770623427448
67108864,524288,32,256,540.49756,2.6200752566666865,26.818560379122317,0.01013770623427448
67108864,524288,32,128,408.0608400000001,3.276754306666669,35.52256189941747,0.01013770623427448
67108864,524288,32,64,541.49928,0.10169279333333697,26.768948700408774,0.01013770623427448
67108864,524288,32,32,932.69996,0.695014706666663,15.541296311011193,0.01013770623427448
67108864,524288,16,512,538.65764,15.465015239999994,26.910165885010535,0.01013770623427448
67108864,524288,16,256,405.50975999999997,5.8784241066666825,35.74603592186854,0.01013770623427448
67108864,524288,16,128,541.5125999999999,0.2427101666666829,26.7682902440835,0.01013770623427448
67108864,524288,16,64,933.90928,12.215723210000062,15.52117187188491,0.01013770623427448
67108864,524288,16,32,1809.8584,22.594472333333368,8.009116319612787,0.01013770623427448
67108864,524288,8,512,403.1368,0.7727667499999984,35.95644567211003,0.01013770623427448
67108864,524288,8,256,541.5087599999999,0.1670291900000083,26.768480066007225,0.01013770623427448
67108864,524288,8,128,933.42008,0.13662341000000086,15.529306427207231,0.01013770623427448
67108864,524288,8,64,1804.5644,0.4276506666666499,8.032612439671473,0.01013770623427448
67108864,524288,8,32,3235.7624,0.18383566666666873,4.4797375875398915,0.01013770623427448
67108864,4096,256,512,84.03323200000001,0.245315781433333,105.4468599269904,0.3783091441761597
67108864,4096,256,256,83.55724000000001,0.10354915916666683,106.04754829044482,0.3783091441761597
67108864,4096,256,128,83.549116,0.13532849473333342,106.05785995289631,0.3783091441761597
67108864,4096,256,64,83.379396,0.014853373733333715,106.27374230338977,0.3783091441761597
67108864,4096,256,32,84.249872,0.1369496046000004,105.17571402264312,0.3783091441761597
67108864,4096,128,512,83.66512800000001,0.22257078543333378,105.91079767327061,0.3783091441761597
67108864,4096,128,256,84.129036,0.040847564900000057,105.32677973293654,0.3783091441761597
67108864,4096,128,128,83.461072,0.0790675571,106.16974155228067,0.3783091441761597
67108864,4096,128,64,84.188796,0.07452527623333256,105.2520152909217,0.3783091441761597
67108864,4096,128,32,121.9216,0.34834741666666663,72.67818371737484,0.3783091441761597
67108864,4096,64,512,83.61526400000001,0.13632804823333305,105.97395762472613,0.3783091441761597
67108864,4096,64,256,83.535608,0.0844338982666658,106.07500987981422,0.3783091441761597
67108864,4096,64,128,84.199832,0.0676664572666667,105.23821999925472,0.3783091441761597
67108864,4096,64,64,121.89576000000001,0.1105089399999999,72.69359035881386,0.3783091441761597
