N,Nx,nrun,runtime
4194304,2048,5,0.735645059
4194304,2048,4,0.731127181
4194304,2048,13,0.730333286
4194304,2048,1,0.727620885
4194304,2048,19,0.725763407
4194304,2048,11,0.73376113
4194304,2048,12,0.727703166
4194304,2048,6,0.734285777
4194304,2048,9,0.731284939
4194304,2048,17,0.729017878
4194304,2048,3,0.725641109
4194304,2048,10,0.72950247
4194304,2048,2,0.727318072
4194304,2048,15,0.732753421
4194304,2048,20,0.729532547
4194304,2048,16,0.730215206
4194304,2048,25,0.730289416
4194304,2048,21,0.730065045
4194304,2048,23,0.729808939
4194304,16384,22,0.955442605
4194304,16384,18,0.949375529
4194304,16384,8,0.946766123
4194304,16384,7,0.950912779
4194304,16384,24,0.947869052
4194304,16384,14,0.942390212
4194304,16384,5,0.952400609
4194304,16384,4,0.953360798
4194304,16384,13,0.944870888
4194304,16384,1,0.938807494
4194304,16384,19,0.952758781
4194304,16384,11,0.943621518
4194304,16384,12,0.959935945
4194304,16384,6,0.954655109
4194304,16384,9,0.938261333
4194304,16384,17,0.948130767
4194304,16384,3,0.950829766
4194304,16384,10,0.944391656
4194304,16384,2,0.947191221
4194304,16384,15,0.94754279
4194304,16384,20,0.951653229
4194304,16384,16,0.946251934
4194304,16384,25,0.945100249
4194304,16384,21,0.960470022
4194304,16384,23,0.959074395
4194304,1048576,22,1.624657639
4194304,1048576,18,1.635781504
4194304,1048576,8,1.641991385
4194304,1048576,7,1.640098991
4194304,1048576,24,1.638683511
4194304,1048576,14,1.61849344
4194304,1048576,5,1.643075493
4194304,1048576,4,1.655245957
4194304,1048576,13,1.636011766
4194304,1048576,1,1.636673392
4194304,1048576,19,1.621572253
4194304,1048576,11,1.631559929
4194304,1048576,12,1.629516055
4194304,1048576,6,1.625592904
4194304,1048576,9,1.630835669
4194304,1048576,17,1.632391848
4194304,1048576,3,1.639532962
4194304,1048576,10,1.626821933
4194304,1048576,2,1.63467143
4194304,1048576,15,1.6448998
4194304,1048576,20,1.64091075
4194304,1048576,16,1.633615131
4194304,1048576,25,1.624781029
4194304,1048576,21,1.624420451
4194304,1048576,23,1.639610213
4194304,4194304,22,2.621163789
4194304,4194304,18,2.614244299
4194304,4194304,8,2.575308548
4194304,4194304,7,2.584581896
4194304,4194304,24,2.595244556
4194304,4194304,14,2.625278123
4194304,4194304,5,2.586982601
4194304,4194304,4,2.623966495
4194304,4194304,13,2.62732308
4194304,4194304,1,2.60388876
4194304,4194304,19,2.623300574
4194304,4194304,11,2.622202206
4194304,4194304,12,2.587516689
4194304,4194304,6,2.591049244
4194304,4194304,9,2.579909735
4194304,4194304,17,2.617033278
4194304,4194304,3,2.61132278
4194304,4194304,10,2.583281534
4194304,4194304,2,2.590694815
4194304,4194304,15,2.617346271
4194304,4194304,20,2.59246877
4194304,4194304,16,2.61952771
4194304,4194304,25,2.58617869
4194304,4194304,21,2.620139895
4194304,4194304,23,2.59115938
4194304,262144,22,1.396845487
4194304,262144,18,1.394419977
4194304,262144,8,1.403273554
4194304,262144,7,1.398748253
4194304,262144,24,1.400201393
4194304,262144,14,1.393663921
4194304,262144,5,1.400084325
4194304,262144,4,1.399577906
4194304,262144,13,1.40457275
4194304,262144,1,1.389453624
4194304,262144,19,1.391067488
4194304,262144,11,1.400276803
4194304,262144,12,1.391725046
4194304,262144,6,1.400133682
4194304,262144,9,1.404526918
4194304,262144,17,1.403117647
4194304,262144,3,1.398248405
4194304,262144,10,1.403191384
4194304,262144,2,1.397910842
4194304,262144,15,1.401834695
4194304,262144,20,1.395305935
4194304,262144,16,1.399913779
4194304,262144,25,1.391801684
4194304,262144,21,1.39582044
4194304,262144,23,1.395830295
4194304,8388608,22,3.010525614
4194304,8388608,18,3.012209934
4194304,8388608,8,3.005906862
4194304,8388608,7,2.994684256
4194304,8388608,24,3.006664946
4194304,8388608,14,3.03809327
4194304,8388608,5,3.001537879
4194304,8388608,4,3.022089922
4194304,8388608,13,3.034145071
4194304,8388608,1,3.016259278
4194304,8388608,19,3.010703235
4194304,8388608,11,2.990550471
4194304,8388608,12,3.012150113
4194304,8388608,6,2.995729623
4194304,8388608,9,3.002340109
4194304,8388608,17,3.021496551
4194304,8388608,3,3.020549252
4194304,8388608,10,3.001725565
4194304,8388608,2,3.005926229
4194304,8388608,15,3.003321282
4194304,8388608,20,3.019305395
4194304,8388608,16,2.999553158
4194304,8388608,25,3.005490344
4194304,8388608,21,3.015476476
4194304,8388608,23,3.0094601
4194304,1024,22,0.669519726
4194304,1024,18,0.674884142
4194304,1024,8,0.668874239
4194304,1024,7,0.668574197
4194304,1024,24,0.666667467
4194304,1024,14,0.666923603
4194304,1024,5,0.663887277
4194304,1024,4,0.6681679
4194304,1024,13,0.666186712
4194304,1024,1,0.666780617
4194304,1024,19,0.671352598
4194304,1024,11,0.672896068
4194304,1024,12,0.666960627
4194304,1024,6,0.667015438
4194304,1024,9,0.669331644
4194304,1024,17,0.668730703
4194304,1024,3,0.666247571
4194304,1024,10,0.669276717
4194304,1024,2,0.664944289
4194304,1024,15,0.668801234
4194304,1024,20,0.665493843
4194304,1024,16,0.669007719
4194304,1024,25,0.667973764
4194304,1024,21,0.665618203
4194304,1024,23,0.664040617
4194304,33554432,22,3.847664807
4194304,33554432,18,3.831505745
4194304,33554432,8,3.811140212
4194304,33554432,7,3.771458989
4194304,33554432,24,3.790575931
4194304,33554432,14,3.829000897
4194304,33554432,5,3.777117736
4194304,33554432,4,3.819263978
4194304,33554432,13,3.804827241
4194304,33554432,1,3.822790904
4194304,33554432,19,3.824208317
4194304,33554432,11,3.844513366
4194304,33554432,12,3.883445846
4194304,33554432,6,3.841305096
4194304,33554432,9,3.835292872
4194304,33554432,17,3.835143048
4194304,33554432,3,3.831008835
4194304,33554432,10,3.839790794
4194304,33554432,2,3.830376021
4194304,33554432,15,3.900035989
4194304,33554432,20,3.892327131
4194304,33554432,16,3.783473272
4194304,33554432,25,3.832915927
4194304,33554432,21,3.827262103
4194304,33554432,23,3.832186195
4194304,2097152,22,2.075992131
4194304,2097152,18,2.070818797
4194304,2097152,8,2.060480092
4194304,2097152,7,2.062573506
4194304,2097152,24,2.066564803
4194304,2097152,14,2.080844239
4194304,2097152,5,2.079041621
4194304,2097152,4,2.080946879
4194304,2097152,13,2.070572326
4194304,2097152,1,2.05285056
4194304,2097152,19,2.083404446
4194304,2097152,11,2.079416777
4194304,2097152,12,2.072648487
4194304,2097152,6,2.069892375
4194304,2097152,9,2.079558583
4194304,2097152,17,2.074646927
4194304,2097152,3,2.087151932
4194304,2097152,10,2.087330742
4194304,2097152,2,2.082615811
4194304,2097152,15,2.076830025
4194304,2097152,20,2.078765927
4194304,2097152,16,2.084676772
4194304,2097152,25,2.087016591
4194304,2097152,21,2.08314877
4194304,2097152,23,2.081282942
4194304,4096,22,0.798733485
4194304,4096,18,0.800131174
4194304,4096,8,0.798383816
4194304,4096,7,0.798264082
4194304,4096,24,0.798326177
4194304,4096,14,0.804896333
4194304,4096,5,0.796039765
4194304,4096,4,0.798402874
4194304,4096,13,0.795285378
4194304,4096,1,0.796777075
4194304,4096,19,0.799265597
4194304,4096,11,0.796008372
4194304,4096,12,0.797733819
4194304,4096,6,0.798147619
4194304,4096,9,0.796895412
4194304,4096,17,0.804363151
4194304,4096,3,0.803272305
4194304,4096,10,0.798070572
4194304,4096,2,0.799222534
4194304,4096,15,0.793254563
4194304,4096,20,0.802465715
4194304,4096,16,0.802251988
4194304,4096,25,0.795226338
4194304,4096,21,0.800022792
4194304,4096,23,0.801777646
4194304,8192,22,0.878596816
4194304,8192,18,0.882550536
4194304,8192,8,0.868564269
4194304,8192,7,0.872823567
4194304,8192,24,0.873719927
4194304,8192,14,0.870983424
4194304,8192,5,0.89088969
4194304,8192,4,0.87118558
4194304,8192,13,0.873652048
4194304,8192,1,0.871163446
4194304,8192,19,0.879701441
4194304,8192,11,0.872531916
4194304,8192,12,0.873735259
4194304,8192,6,0.871225704
4194304,8192,9,0.881330474
4194304,8192,17,0.867833052
4194304,8192,3,0.878241581
4194304,8192,10,0.877424722
4194304,8192,2,0.876112791
4194304,8192,15,0.873193969
4194304,8192,20,0.882849078
4194304,8192,16,0.876389548
4194304,8192,25,0.878764374
4194304,8192,21,0.885549545
4194304,8192,23,0.87964043
4194304,524288,22,1.495629992
4194304,524288,18,1.503130916
4194304,524288,8,1.505362953
4194304,524288,7,1.504378427
4194304,524288,24,1.503595262
4194304,524288,14,1.489058645
4194304,524288,5,1.509962398
4194304,524288,4,1.488782146
4194304,524288,13,1.49310565
4194304,524288,1,1.499282241
4194304,524288,19,1.491754926
4194304,524288,11,1.489242281
4194304,524288,12,1.505890324
4194304,524288,6,1.500512074
4194304,524288,9,1.488385931
4194304,524288,17,1.491482047
4194304,524288,3,1.502777659
4194304,524288,10,1.48445182
4194304,524288,2,1.500000683
4194304,524288,15,1.506697532
4194304,524288,20,1.503867519
4194304,524288,16,1.497647309
4194304,524288,25,1.504951999
4194304,524288,21,1.504628886
4194304,524288,23,1.500497592
